Uid,Sid,Tag,Key,Time,Value,UpdateTime
833918931,default,daily_report,spo2,1731024000,"{""latest_spo2"":{""time"":1731103200,""spo2"":98},""min_spo2"":91,""lack_spo2_count"":0,""avg_spo2"":98,""max_spo2"":99}",1731075135
833918931,default,daily_report,spo2,1731110400,"{""latest_spo2"":{""time"":1731191040,""spo2"":98},""min_spo2"":92,""lack_spo2_count"":0,""avg_spo2"":98,""max_spo2"":99}",1731203811
833918931,default,daily_report,spo2,1731196800,"{""max_spo2"":99,""avg_spo2"":97,""lack_spo2_count"":0,""min_spo2"":91,""latest_spo2"":{""spo2"":97,""time"":1731283020}}",1731313761
833918931,default,daily_report,spo2,1731283200,"{""lack_spo2_count"":0,""latest_spo2"":{""spo2"":95,""time"":1731369300},""min_spo2"":92,""avg_spo2"":98,""max_spo2"":99}",1731370572
833918931,default,daily_report,spo2,1731369600,"{""lack_spo2_count"":0,""latest_spo2"":{""spo2"":96,""time"":1731455940},""max_spo2"":99,""avg_spo2"":98,""min_spo2"":94}",1731453788
833918931,default,daily_report,spo2,1731456000,"{""lack_spo2_count"":0,""max_spo2"":99,""latest_spo2"":{""time"":1731542100,""spo2"":98},""min_spo2"":91,""avg_spo2"":98}",1731540044
833918931,default,daily_report,spo2,1731542400,"{""min_spo2"":90,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1731628560},""avg_spo2"":98,""max_spo2"":99}",1731626269
833918931,default,daily_report,spo2,1731628800,"{""avg_spo2"":98,""max_spo2"":99,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1731714840},""min_spo2"":94}",1731690325
833918931,default,daily_report,spo2,1731715200,"{""min_spo2"":90,""latest_spo2"":{""time"":1731798240,""spo2"":98},""lack_spo2_count"":0,""avg_spo2"":98,""max_spo2"":99}",1731769521
833918931,default,daily_report,spo2,1731801600,"{""min_spo2"":94,""lack_spo2_count"":0,""max_spo2"":99,""avg_spo2"":98,""latest_spo2"":{""spo2"":99,""time"":1731887640}}",1731861436
833918931,default,daily_report,spo2,1731888000,"{""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":94,""latest_spo2"":{""time"":1731968640,""spo2"":99},""avg_spo2"":98}",1731949121
833918931,default,daily_report,spo2,1731974400,"{""avg_spo2"":98,""min_spo2"":94,""latest_spo2"":{""time"":1732060560,""spo2"":97},""max_spo2"":99,""lack_spo2_count"":0}",1732032053
833918931,default,daily_report,spo2,1732060800,"{""avg_spo2"":98,""max_spo2"":99,""latest_spo2"":{""spo2"":97,""time"":1732146840},""min_spo2"":96,""lack_spo2_count"":0}",1732119234
833918931,default,daily_report,spo2,1732147200,"{""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":92,""avg_spo2"":98,""latest_spo2"":{""time"":1732223640,""spo2"":99}}",1732207865
833918931,default,daily_report,spo2,1732233600,"{""avg_spo2"":98,""lack_spo2_count"":0,""min_spo2"":93,""max_spo2"":99,""latest_spo2"":{""spo2"":98,""time"":1732319640}}",1732299690
833918931,default,daily_report,spo2,1732320000,"{""latest_spo2"":{""time"":1732406040,""spo2"":99},""lack_spo2_count"":0,""max_spo2"":99,""avg_spo2"":98,""min_spo2"":96}",1732421922
833918931,default,daily_report,spo2,1732406400,"{""latest_spo2"":{""time"":1732491840,""spo2"":99},""max_spo2"":99,""min_spo2"":92,""avg_spo2"":98,""lack_spo2_count"":0}",1732491745
833918931,default,daily_report,spo2,1732492800,"{""min_spo2"":93,""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""time"":1732578780,""spo2"":98}}",1732582548
833918931,default,daily_report,spo2,1732579200,"{""lack_spo2_count"":0,""avg_spo2"":98,""max_spo2"":99,""min_spo2"":91,""latest_spo2"":{""time"":1732665180,""spo2"":98}}",1732663421
833918931,default,daily_report,spo2,1732665600,"{""max_spo2"":99,""min_spo2"":92,""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""time"":1732751580,""spo2"":98}}",1732752839
833918931,default,daily_report,spo2,1732752000,"{""latest_spo2"":{""spo2"":99,""time"":1732837980},""max_spo2"":99,""avg_spo2"":98,""min_spo2"":93,""lack_spo2_count"":0}",1732836550
833918931,default,daily_report,spo2,1732838400,"{""latest_spo2"":{""spo2"":97,""time"":1732919580},""avg_spo2"":98,""max_spo2"":99,""min_spo2"":92,""lack_spo2_count"":0}",1732931078
833918931,default,daily_report,spo2,1732924800,"{""avg_spo2"":98,""max_spo2"":99,""min_spo2"":94,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1733003280}}",1733068946
833918931,default,daily_report,spo2,1733011200,"{""min_spo2"":91,""max_spo2"":99,""lack_spo2_count"":0,""latest_spo2"":{""time"":1733097540,""spo2"":97},""avg_spo2"":98}",1733068946
833918931,default,daily_report,spo2,1733097600,"{""min_spo2"":91,""avg_spo2"":98,""max_spo2"":99,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1733183760}}",1733182052
833918931,default,daily_report,spo2,1733184000,"{""avg_spo2"":98,""lack_spo2_count"":0,""min_spo2"":92,""max_spo2"":99,""latest_spo2"":{""time"":1733270040,""spo2"":98}}",1733244292
833918931,default,daily_report,spo2,1733270400,"{""avg_spo2"":98,""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":94,""latest_spo2"":{""spo2"":97,""time"":1733356440}}",1733355485
833918931,default,daily_report,spo2,1733356800,"{""max_spo2"":99,""lack_spo2_count"":0,""min_spo2"":95,""avg_spo2"":98,""latest_spo2"":{""spo2"":97,""time"":1733442780}}",1733441303
833918931,default,daily_report,spo2,1733443200,"{""min_spo2"":92,""lack_spo2_count"":0,""avg_spo2"":98,""max_spo2"":99,""latest_spo2"":{""spo2"":99,""time"":1733529180}}",1733536287
833918931,default,daily_report,spo2,1733529600,"{""lack_spo2_count"":0,""avg_spo2"":98,""max_spo2"":99,""min_spo2"":92,""latest_spo2"":{""time"":1733610780,""spo2"":97}}",1733719643
833918931,default,daily_report,spo2,1733616000,"{""avg_spo2"":98,""min_spo2"":91,""lack_spo2_count"":0,""max_spo2"":99,""latest_spo2"":{""spo2"":98,""time"":1733697180}}",1733719643
833918931,default,daily_report,spo2,1733702400,"{""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""min_spo2"":94,""latest_spo2"":{""time"":1733788380,""spo2"":97}}",1733781136
833918931,default,daily_report,spo2,1733788800,"{""avg_spo2"":98,""min_spo2"":92,""max_spo2"":99,""latest_spo2"":{""spo2"":97,""time"":1733874780},""lack_spo2_count"":0}",1733854374
833918931,default,daily_report,spo2,1733875200,"{""max_spo2"":99,""latest_spo2"":{""time"":1733961180,""spo2"":98},""min_spo2"":95,""lack_spo2_count"":0,""avg_spo2"":98}",1733957438
833918931,default,daily_report,spo2,1733961600,"{""max_spo2"":99,""latest_spo2"":{""spo2"":98,""time"":1734047580},""lack_spo2_count"":0,""min_spo2"":95,""avg_spo2"":98}",1734019876
833918931,default,daily_report,spo2,1734048000,"{""max_spo2"":99,""lack_spo2_count"":0,""avg_spo2"":98,""latest_spo2"":{""time"":1734134220,""spo2"":97},""min_spo2"":93}",1734136392
833918931,default,daily_report,spo2,1734134400,"{""avg_spo2"":98,""lack_spo2_count"":0,""min_spo2"":91,""max_spo2"":99,""latest_spo2"":{""time"":1734213180,""spo2"":99}}",1734227107
833918931,default,daily_report,spo2,1734220800,"{""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""time"":1734306780,""spo2"":99},""min_spo2"":94}",1734279416
833918931,default,daily_report,spo2,1734307200,"{""latest_spo2"":{""time"":1734393240,""spo2"":97},""max_spo2"":99,""min_spo2"":93,""avg_spo2"":98,""lack_spo2_count"":0}",1734378596
833918931,default,daily_report,spo2,1734393600,"{""min_spo2"":92,""latest_spo2"":{""spo2"":98,""time"":1734479520},""lack_spo2_count"":0,""avg_spo2"":98,""max_spo2"":99}",1734477696
833918931,default,daily_report,spo2,1734480000,"{""max_spo2"":99,""lack_spo2_count"":0,""avg_spo2"":98,""min_spo2"":92,""latest_spo2"":{""time"":1734565920,""spo2"":98}}",1734565376
833918931,default,daily_report,spo2,1734566400,"{""min_spo2"":90,""lack_spo2_count"":0,""latest_spo2"":{""time"":1734652320,""spo2"":98},""avg_spo2"":98,""max_spo2"":99}",1734650827
833918931,default,daily_report,spo2,1734652800,"{""avg_spo2"":98,""latest_spo2"":{""time"":1734738840,""spo2"":96},""lack_spo2_count"":0,""min_spo2"":95,""max_spo2"":99}",1734743969
833918931,default,daily_report,spo2,1734739200,"{""avg_spo2"":98,""latest_spo2"":{""time"":1734825120,""spo2"":99},""max_spo2"":99,""min_spo2"":94,""lack_spo2_count"":0}",1734841025
833918931,default,daily_report,spo2,1734825600,"{""lack_spo2_count"":0,""avg_spo2"":98,""max_spo2"":99,""min_spo2"":94,""latest_spo2"":{""spo2"":97,""time"":1734911520}}",1734883548
833918931,default,daily_report,spo2,1734912000,"{""max_spo2"":99,""latest_spo2"":{""spo2"":98,""time"":1734997860},""min_spo2"":94,""avg_spo2"":98,""lack_spo2_count"":0}",1734983275
833918931,default,daily_report,spo2,1734998400,"{""max_spo2"":99,""lack_spo2_count"":0,""latest_spo2"":{""time"":1735084260,""spo2"":97},""avg_spo2"":98,""min_spo2"":93}",1735082569
833918931,default,daily_report,spo2,1735084800,"{""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1735170660},""avg_spo2"":98,""max_spo2"":99,""min_spo2"":92}",1735152487
833918931,default,daily_report,spo2,1735171200,"{""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1735257360},""min_spo2"":93,""max_spo2"":99,""avg_spo2"":98}",1735228943
833918931,default,daily_report,spo2,1735257600,"{""latest_spo2"":{""spo2"":98,""time"":1735342080},""max_spo2"":99,""min_spo2"":92,""lack_spo2_count"":0,""avg_spo2"":98}",1735318149
833918931,default,daily_report,spo2,1735344000,"{""max_spo2"":99,""latest_spo2"":{""spo2"":97,""time"":1735425000},""avg_spo2"":98,""min_spo2"":92,""lack_spo2_count"":0}",1735400790
833918931,default,daily_report,spo2,1735430400,"{""min_spo2"":97,""max_spo2"":99,""lack_spo2_count"":0,""avg_spo2"":98,""latest_spo2"":{""spo2"":99,""time"":1735516200}}",1735488104
833918931,default,daily_report,spo2,1735516800,"{""max_spo2"":99,""lack_spo2_count"":0,""latest_spo2"":{""time"":1735602600,""spo2"":98},""avg_spo2"":98,""min_spo2"":93}",1735574494
833918931,default,daily_report,spo2,1735603200,"{""max_spo2"":99,""min_spo2"":92,""lack_spo2_count"":0,""avg_spo2"":98,""latest_spo2"":{""spo2"":97,""time"":1735689420}}",1735699596
833918931,default,daily_report,spo2,1735689600,"{""max_spo2"":99,""lack_spo2_count"":0,""latest_spo2"":{""time"":1735775940,""spo2"":99},""avg_spo2"":98,""min_spo2"":92}",1735773901
833918931,default,daily_report,spo2,1735776000,"{""latest_spo2"":{""time"":1735862340,""spo2"":94},""lack_spo2_count"":0,""max_spo2"":99,""avg_spo2"":97,""min_spo2"":90}",1735857521
833918931,default,daily_report,spo2,1735862400,"{""latest_spo2"":{""time"":1735948140,""spo2"":99},""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":91,""avg_spo2"":98}",1735919466
833918931,default,daily_report,spo2,1735948800,"{""min_spo2"":90,""latest_spo2"":{""spo2"":99,""time"":1736035140},""avg_spo2"":98,""max_spo2"":99,""lack_spo2_count"":0}",1736009120
833918931,default,daily_report,spo2,1736035200,"{""min_spo2"":91,""max_spo2"":99,""lack_spo2_count"":0,""latest_spo2"":{""time"":1736120940,""spo2"":98},""avg_spo2"":98}",1736092955
833918931,default,daily_report,spo2,1736121600,"{""lack_spo2_count"":0,""avg_spo2"":98,""latest_spo2"":{""spo2"":96,""time"":1736207400},""max_spo2"":99,""min_spo2"":96}",1736212818
833918931,default,daily_report,spo2,1736208000,"{""max_spo2"":99,""avg_spo2"":98,""latest_spo2"":{""spo2"":98,""time"":1736287380},""lack_spo2_count"":0,""min_spo2"":93}",1736258932
833918931,default,daily_report,spo2,1736294400,"{""latest_spo2"":{""spo2"":99,""time"":1736380200},""min_spo2"":96,""lack_spo2_count"":0,""avg_spo2"":98,""max_spo2"":99}",1736382942
833918931,default,daily_report,spo2,1736380800,"{""min_spo2"":93,""latest_spo2"":{""spo2"":99,""time"":1736465460},""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0}",1736466920
833918931,default,daily_report,spo2,1736467200,"{""latest_spo2"":{""spo2"":98,""time"":1736553000},""min_spo2"":90,""avg_spo2"":98,""max_spo2"":99,""lack_spo2_count"":0}",1736649611
833918931,default,daily_report,spo2,1736553600,"{""avg_spo2"":98,""min_spo2"":90,""max_spo2"":99,""lack_spo2_count"":0,""latest_spo2"":{""time"":1736639400,""spo2"":99}}",1736649611
833918931,default,daily_report,spo2,1736640000,"{""latest_spo2"":{""time"":1736725800,""spo2"":98},""min_spo2"":90,""avg_spo2"":98,""lack_spo2_count"":0,""max_spo2"":99}",1736725312
833918931,default,daily_report,spo2,1736726400,"{""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1736812320},""min_spo2"":94,""max_spo2"":99,""avg_spo2"":98}",1736811034
833918931,default,daily_report,spo2,1736812800,"{""max_spo2"":99,""latest_spo2"":{""time"":1736898600,""spo2"":99},""min_spo2"":90,""lack_spo2_count"":0,""avg_spo2"":98}",1736896795
833918931,default,daily_report,spo2,1736899200,"{""min_spo2"":92,""max_spo2"":99,""latest_spo2"":{""spo2"":98,""time"":1736966400},""avg_spo2"":98,""lack_spo2_count"":0}",1736958292
833918931,default,daily_report,spo2,1736985600,"{""latest_spo2"":{""time"":1737071400,""spo2"":97},""max_spo2"":99,""min_spo2"":91,""lack_spo2_count"":0,""avg_spo2"":98}",1737043357
833918931,default,daily_report,spo2,1737072000,"{""avg_spo2"":98,""min_spo2"":92,""max_spo2"":99,""latest_spo2"":{""time"":1737156600,""spo2"":99},""lack_spo2_count"":0}",1737162411
833918931,default,daily_report,spo2,1737158400,"{""avg_spo2"":98,""min_spo2"":92,""lack_spo2_count"":0,""latest_spo2"":{""time"":1737241200,""spo2"":98},""max_spo2"":99}",1737217318
833918931,default,daily_report,spo2,1737244800,"{""lack_spo2_count"":0,""avg_spo2"":97,""latest_spo2"":{""spo2"":97,""time"":1737322800},""max_spo2"":99,""min_spo2"":90}",1737330838
833918931,default,daily_report,spo2,1737331200,"{""latest_spo2"":{""time"":1737417060,""spo2"":99},""lack_spo2_count"":0,""min_spo2"":91,""avg_spo2"":98,""max_spo2"":99}",1737391080
833918931,default,daily_report,spo2,1737417600,"{""lack_spo2_count"":0,""latest_spo2"":{""time"":1737503460,""spo2"":97},""max_spo2"":99,""avg_spo2"":98,""min_spo2"":91}",1737476988
833918931,default,daily_report,spo2,1737504000,"{""avg_spo2"":98,""min_spo2"":90,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1737583800},""max_spo2"":99}",1737555793
833918931,default,daily_report,spo2,1737590400,"{""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""min_spo2"":95,""latest_spo2"":{""time"":1737676440,""spo2"":96}}",1737652010
833918931,default,daily_report,spo2,1737676800,"{""avg_spo2"":98,""latest_spo2"":{""spo2"":99,""time"":1737762600},""max_spo2"":99,""min_spo2"":92,""lack_spo2_count"":0}",1737741116
833918931,default,daily_report,spo2,1737763200,"{""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1737849000},""min_spo2"":94}",1737858549
833918931,default,daily_report,spo2,1737849600,"{""max_spo2"":99,""avg_spo2"":98,""min_spo2"":90,""latest_spo2"":{""spo2"":99,""time"":1737935400},""lack_spo2_count"":0}",1737936169
833918931,default,daily_report,spo2,1737936000,"{""avg_spo2"":98,""max_spo2"":99,""lack_spo2_count"":0,""latest_spo2"":{""time"":1738021800,""spo2"":99},""min_spo2"":90}",1738046372
833918931,default,daily_report,spo2,1738022400,"{""lack_spo2_count"":0,""min_spo2"":91,""avg_spo2"":98,""latest_spo2"":{""time"":1738108200,""spo2"":98},""max_spo2"":99}",1738079913
833918931,default,daily_report,spo2,1738108800,"{""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1738194600},""max_spo2"":99,""avg_spo2"":98,""min_spo2"":93}",1738195496
833918931,default,daily_report,spo2,1738195200,"{""lack_spo2_count"":0,""max_spo2"":99,""latest_spo2"":{""time"":1738281000,""spo2"":96},""min_spo2"":91,""avg_spo2"":97}",1738318119
833918931,default,daily_report,spo2,1738281600,"{""max_spo2"":99,""min_spo2"":91,""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""time"":1738367400,""spo2"":99}}",1738374323
833918931,default,daily_report,spo2,1738368000,"{""lack_spo2_count"":0,""latest_spo2"":{""time"":1738453800,""spo2"":98},""min_spo2"":95,""max_spo2"":99,""avg_spo2"":98}",1738453504
833918931,default,daily_report,spo2,1738454400,"{""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":93,""avg_spo2"":98,""latest_spo2"":{""spo2"":95,""time"":1738540200}}",1738512421
833918931,default,daily_report,spo2,1738540800,"{""latest_spo2"":{""spo2"":96,""time"":1738626600},""avg_spo2"":98,""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":90}",1738631381
833918931,default,daily_report,spo2,1738627200,"{""latest_spo2"":{""spo2"":98,""time"":1738713000},""min_spo2"":91,""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0}",1738692815
833918931,default,daily_report,spo2,1738713600,"{""avg_spo2"":98,""max_spo2"":99,""lack_spo2_count"":0,""latest_spo2"":{""time"":1738799400,""spo2"":99},""min_spo2"":90}",1738801393
833918931,default,daily_report,spo2,1738800000,"{""lack_spo2_count"":0,""min_spo2"":93,""avg_spo2"":98,""latest_spo2"":{""time"":1738885800,""spo2"":97},""max_spo2"":99}",1739029086
833918931,default,daily_report,spo2,1738886400,"{""latest_spo2"":{""spo2"":98,""time"":1738972200},""min_spo2"":91,""avg_spo2"":98,""max_spo2"":99,""lack_spo2_count"":0}",1739029086
833918931,default,daily_report,spo2,1738972800,"{""lack_spo2_count"":0,""max_spo2"":99,""avg_spo2"":98,""latest_spo2"":{""time"":1739058600,""spo2"":96},""min_spo2"":92}",1739079762
833918931,default,daily_report,spo2,1739059200,"{""latest_spo2"":{""time"":1739145000,""spo2"":98},""min_spo2"":92,""avg_spo2"":98,""lack_spo2_count"":0,""max_spo2"":99}",1739119792
833918931,default,daily_report,spo2,1739145600,"{""latest_spo2"":{""spo2"":96,""time"":1739231340},""min_spo2"":91,""max_spo2"":99,""lack_spo2_count"":0,""avg_spo2"":98}",1739230649
833918931,default,daily_report,spo2,1739232000,"{""lack_spo2_count"":0,""latest_spo2"":{""time"":1739317740,""spo2"":99},""avg_spo2"":98,""max_spo2"":99,""min_spo2"":96}",1739316195
833918931,default,daily_report,spo2,1739318400,"{""lack_spo2_count"":0,""latest_spo2"":{""time"":1739404140,""spo2"":97},""min_spo2"":91,""max_spo2"":99,""avg_spo2"":98}",1739422540
833918931,default,daily_report,spo2,1739404800,"{""min_spo2"":91,""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1739490600}}",1739463589
833918931,default,daily_report,spo2,1739491200,"{""min_spo2"":92,""lack_spo2_count"":0,""max_spo2"":99,""latest_spo2"":{""time"":1739571540,""spo2"":98},""avg_spo2"":98}",1739543293
833918931,default,daily_report,spo2,1739577600,"{""avg_spo2"":98,""lack_spo2_count"":0,""min_spo2"":94,""latest_spo2"":{""spo2"":97,""time"":1739657940},""max_spo2"":99}",1739667754
833918931,default,daily_report,spo2,1739664000,"{""max_spo2"":99,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1739743140},""avg_spo2"":98,""min_spo2"":92}",1739717434
833918931,default,daily_report,spo2,1739750400,"{""avg_spo2"":98,""min_spo2"":92,""lack_spo2_count"":0,""max_spo2"":99,""latest_spo2"":{""time"":1739836140,""spo2"":98}}",1739808980
833918931,default,daily_report,spo2,1739836800,"{""latest_spo2"":{""spo2"":99,""time"":1739913960},""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""min_spo2"":93}",1739981134
833918931,default,daily_report,spo2,1739923200,"{""avg_spo2"":97,""max_spo2"":99,""min_spo2"":91,""lack_spo2_count"":0,""latest_spo2"":{""time"":1740008400,""spo2"":97}}",1739987431
833918931,default,daily_report,spo2,1740009600,"{""latest_spo2"":{""spo2"":97,""time"":1740095340},""lack_spo2_count"":0,""min_spo2"":93,""avg_spo2"":98,""max_spo2"":99}",1740069366
833918931,default,daily_report,spo2,1740096000,"{""latest_spo2"":{""spo2"":98,""time"":1740178800},""avg_spo2"":97,""min_spo2"":91,""max_spo2"":99,""lack_spo2_count"":0}",1740194662
833918931,default,daily_report,spo2,1740182400,"{""lack_spo2_count"":0,""min_spo2"":91,""max_spo2"":99,""latest_spo2"":{""spo2"":99,""time"":1740268140},""avg_spo2"":97}",1740243525
833918931,default,daily_report,spo2,1740268800,"{""latest_spo2"":{""time"":1740354540,""spo2"":97},""min_spo2"":92,""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0}",1740325868
833918931,default,daily_report,spo2,1740355200,"{""min_spo2"":92,""lack_spo2_count"":0,""avg_spo2"":98,""latest_spo2"":{""time"":1740440940,""spo2"":98},""max_spo2"":99}",1740424054
833918931,default,daily_report,spo2,1740441600,"{""max_spo2"":99,""min_spo2"":92,""lack_spo2_count"":0,""avg_spo2"":98,""latest_spo2"":{""time"":1740527340,""spo2"":96}}",1740526923
833918931,default,daily_report,spo2,1740528000,"{""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1740613740},""avg_spo2"":98,""min_spo2"":90,""max_spo2"":99}",1740634996
833918931,default,daily_report,spo2,1740614400,"{""min_spo2"":94,""latest_spo2"":{""spo2"":99,""time"":1740700260},""avg_spo2"":98,""max_spo2"":99,""lack_spo2_count"":0}",1748429743
833918931,default,daily_report,spo2,1740700800,"{""max_spo2"":99,""lack_spo2_count"":0,""min_spo2"":91,""latest_spo2"":{""time"":1740786540,""spo2"":96},""avg_spo2"":98}",1748429743
833918931,default,daily_report,spo2,1740787200,"{""min_spo2"":92,""latest_spo2"":{""spo2"":97,""time"":1740873060},""avg_spo2"":98,""max_spo2"":99,""lack_spo2_count"":0}",1748429743
833918931,default,daily_report,spo2,1740873600,"{""min_spo2"":91,""lack_spo2_count"":0,""max_spo2"":99,""avg_spo2"":97,""latest_spo2"":{""spo2"":98,""time"":1740959340}}",1748429743
833918931,default,daily_report,spo2,1740960000,"{""min_spo2"":90,""latest_spo2"":{""spo2"":99,""time"":1741046160},""avg_spo2"":97,""max_spo2"":99,""lack_spo2_count"":0}",1748429743
833918931,default,daily_report,spo2,1741046400,"{""avg_spo2"":98,""lack_spo2_count"":0,""max_spo2"":99,""latest_spo2"":{""spo2"":99,""time"":1741132140},""min_spo2"":90}",1748429743
833918931,default,daily_report,spo2,1741132800,"{""max_spo2"":99,""lack_spo2_count"":0,""min_spo2"":90,""latest_spo2"":{""time"":1741218540,""spo2"":97},""avg_spo2"":98}",1748429743
833918931,default,daily_report,spo2,1741219200,"{""min_spo2"":92,""lack_spo2_count"":0,""avg_spo2"":98,""latest_spo2"":{""spo2"":99,""time"":1741301040},""max_spo2"":99}",1748429743
833918931,default,daily_report,spo2,1741305600,"{""max_spo2"":99,""lack_spo2_count"":0,""min_spo2"":93,""latest_spo2"":{""spo2"":97,""time"":1741391640},""avg_spo2"":98}",1748429743
833918931,default,daily_report,spo2,1741392000,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1741467840},""max_spo2"":99,""min_spo2"":90}",1748429743
833918931,default,daily_report,spo2,1741478400,"{""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1741564440},""min_spo2"":92,""max_spo2"":99}",1748429742
833918931,default,daily_report,spo2,1741564800,"{""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""time"":1741650900,""spo2"":96},""min_spo2"":91,""max_spo2"":99}",1748429742
833918931,default,daily_report,spo2,1741651200,"{""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""time"":1741737240,""spo2"":99},""min_spo2"":91,""max_spo2"":99}",1748429742
833918931,default,daily_report,spo2,1741737600,"{""lack_spo2_count"":0,""max_spo2"":99,""avg_spo2"":98,""latest_spo2"":{""spo2"":98,""time"":1741823640},""min_spo2"":94}",1748429742
833918931,default,daily_report,spo2,1741824000,"{""lack_spo2_count"":0,""avg_spo2"":98,""latest_spo2"":{""time"":1741910040,""spo2"":97},""min_spo2"":94,""max_spo2"":99}",1748429742
833918931,default,daily_report,spo2,1741910400,"{""avg_spo2"":98,""lack_spo2_count"":0,""max_spo2"":99,""min_spo2"":90,""latest_spo2"":{""spo2"":99,""time"":1741988040}}",1748429742
833918931,default,daily_report,spo2,1741996800,"{""lack_spo2_count"":0,""avg_spo2"":98,""latest_spo2"":{""time"":1742082900,""spo2"":97},""min_spo2"":90,""max_spo2"":99}",1748429742
833918931,default,daily_report,spo2,1742083200,"{""lack_spo2_count"":0,""avg_spo2"":98,""latest_spo2"":{""spo2"":97,""time"":1742169300},""min_spo2"":92,""max_spo2"":99}",1748429742
833918931,default,daily_report,spo2,1742169600,"{""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""time"":1742248560,""spo2"":99},""min_spo2"":94,""max_spo2"":99}",1748429742
833918931,default,daily_report,spo2,1742256000,"{""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1742341980},""min_spo2"":90}",1748429742
833918931,default,daily_report,spo2,1742342400,"{""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""time"":1742428380,""spo2"":98},""min_spo2"":94}",1748429742
833918931,default,daily_report,spo2,1742428800,"{""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""time"":1742514780,""spo2"":97},""min_spo2"":90}",1748429742
833918931,default,daily_report,spo2,1742515200,"{""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""time"":1742601180,""spo2"":99},""min_spo2"":92}",1748429742
833918931,default,daily_report,spo2,1742601600,"{""latest_spo2"":{""time"":1742680980,""spo2"":97},""max_spo2"":99,""avg_spo2"":98,""lack_spo2_count"":0,""min_spo2"":91}",1748429742
833918931,default,daily_report,spo2,1742688000,"{""max_spo2"":99,""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""time"":1742773980,""spo2"":98},""min_spo2"":91}",1748429742
833918931,default,daily_report,spo2,1742774400,"{""min_spo2"":91,""max_spo2"":99,""avg_spo2"":98,""latest_spo2"":{""time"":1742860380,""spo2"":99},""lack_spo2_count"":0}",1748429742
833918931,default,daily_report,spo2,1742860800,"{""lack_spo2_count"":0,""avg_spo2"":98,""min_spo2"":92,""latest_spo2"":{""time"":1742946180,""spo2"":99},""max_spo2"":99}",1748429742
833918931,default,daily_report,spo2,1742947200,"{""lack_spo2_count"":0,""avg_spo2"":98,""latest_spo2"":{""time"":1743033180,""spo2"":99},""min_spo2"":90,""max_spo2"":99}",1748429742
833918931,default,daily_report,spo2,1743033600,"{""min_spo2"":92,""max_spo2"":99,""avg_spo2"":98,""latest_spo2"":{""time"":1743119580,""spo2"":99},""lack_spo2_count"":0}",1748429742
